Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Anoplosolenia brasiliensis,Anoplosolenia braziliensis,Anthosphaera SP.,Braarudosphaera bigelowii,Calcidiscus leptoporus (MURRA,Calcioconus vitreus,Calciosolenia murrayi,Calciosolenia murrayi ,Calyptrosphaera sp.,Caneosphaera molischii,Caneosphaera molischii and similar,Coccolithophorida ,Coccolithophoridae ,Coccolithophorids <10 um,Coccolithophorids <10 um (5 - 10),Coccolithus huxleyi,Coccolithus pelagicus,Coronosphaera sp.,Cricosphaera carterae,Crystallolithus hyalina,Cyclococcolithus fragilis,Discosphaera  tubifer,Emiliania huxleyi,Emiliania huxleyi ,Gephyracapsa sp.,Halopappus adriaticus ,Heimiella excentrica,Helicosphaera carteri,Holococcolithophorid 14µm,Holococcolithophorid 8µm,Lohmannosphaera adriatica,Lohmannosphaera paucoscyphos,Michaelsarsia elegans ,Ophiaster hydroideuss ,Other coccolithophores,Pontosphaera huxleyi ,Pontosphaera nigra,Pontosphaera syracusana,Pontosphaera syracusana Lohmann,Rhabdosphaera claviger,Scyphosphaera apstenii,Syrachosphaera pulchra,Syracosphaera brandtii ,Syracosphaera cf. pulchra ,Syracosphaera mediterranea ,Syracosphaera pulchra,Thoracosphaera heimii,Umbellosphaera irregularis ,Umbellosphaera sp,Umbilicosphaera mirabilis,Umbilicosphaera sibogae (Weber-van-Bosse) Gaarder,Unident. Coccolithophorid,coccolith sp.,coccolithoph sexton,coccolithophorid,mixed coccolithophorids
-49.5313,2.1144,100.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,49136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,150.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,7019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,20.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,49136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,10.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,30418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,40.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,63175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,60.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,51476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.5313,2.1144,80.0,17,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/587-1. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603400",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,81894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,100.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,16379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,150.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,2340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,20.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,28078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,10.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,28078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,40.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,23398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,60.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,14039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.4158,2.0614,80.0,14,3,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/570-4. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603398",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,25738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,100.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,18719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,150.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,7019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,20.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,37437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,10.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,39777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,40.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,30418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,60.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,28078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.3992,2.2519,80.0,11,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/424-3. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603388",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,32758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,100.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,23398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,150.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,4680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,20.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,63175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,10.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,44457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,40.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,51476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,60.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,16379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-49.2595,2.3363,80.0,29,2,2004,"Assmy, Philipp (2007): Phytoplankton abundance measured on water bottle samples at station PS65/514-2. Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, doi:10.1594/PANGAEA.603393",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,25738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-47.0,141.59,70.0,3,11,2001,Kopczynska et al. 2007  Polar Biology 31: 77-88.,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8080.0,
-47.0,141.59,100.0,3,11,2001,Kopczynska et al. 2007  Polar Biology 31: 77-88.,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10503.0,
-47.0,141.59,10.0,3,11,2001,Kopczynska et al. 2007  Polar Biology 31: 77-88.,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.0,
-39.3391666666667,-77.9603333333333,4.0,23,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.0
-37.2,0.0,3.0,24,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0
-33.125,-77.6266666666667,3.0,24,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
-31.2343333333333,-77.5723333333333,3.0,25,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0
-29.0566666666667,-77.505,3.0,26,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0
-27.1575,-77.9556666666667,4.0,26,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,347.0
-25.055,-78.6666666666667,4.0,27,7,2000,"Karentz, D.  Unpublished Data",LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0
-11.766667,-77.183333,0.0,1,2,1992,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1992, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465179",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,2,1997,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1997, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465184",LM,,,,,,,,,,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,3,2001,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2001, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465188",LM,,,,,,,,,,,,,,,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,3,1997,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1997, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465184",LM,,,,,,,,,,,,,,,,84500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,3,1999,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1999, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465186",LM,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,4,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,4,1998,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1998, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465185",LM,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,5,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,5,1993,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1993, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465180",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,6,1998,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1998, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465185",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,6,2002,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2002, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465189",LM,,,,,,,,,,,,,,,,282500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,8,2001,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2001, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465188",LM,,,,,,,,,,,,,,,,12000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,8,2002,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2002, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465189",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,10,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,11,1994,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1994, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465181",LM,,,,,,,,,,,,,,,,227520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,11,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,11,1996,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1996, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465183",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,12,1998,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1998, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465185",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,1,12,1996,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1996, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465183",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,3,2002,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2002, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465189",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,4,1994,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1994, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465181",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,6,1996,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1996, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465183",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,10,1994,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1994, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465181",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,10,1993,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1993, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465180",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,2,12,2004,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2004, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465191",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,3,1998,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1998, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465185",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,3,2003,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2003, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465190",LM,,,,,,,,,,,,,,,,168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,4,2002,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2002, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465189",LM,,,,,,,,,,,,,,,,22500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,5,2000,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2000, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465187",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,5,2002,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2002, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465189",LM,,,,,,,,,,,,,,,,98000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,3,10,2003,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2003, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465190",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,1,2005,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2005, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465192",LM,,,,,,,,,,,,,,,,55500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,2,1998,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1998, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465185",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,3,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,4,1993,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1993, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465180",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,6,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,12,1994,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1994, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465181",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,4,12,2003,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 2003, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465190",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,5,4,1997,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1997, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465184",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,5,7,1992,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1992, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465179",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,5,8,1995,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1995, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465182",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.766667,-77.183333,0.0,5,9,1993,"Ramos, Elmer (2006): Phytoplankton abundance in surface water in 1993, Ancon, Peru. Universidad Nacional Mayor de San Marcos, doi:10.1594/PANGAEA.465180",LM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
