Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Syracosphaera anthos,Alisphaera,Gladiolithus flabellatus,Umbellosphaera,Coccolithophorid 10μm Holococcolithophorid,Coccolithophorid 14μm Holococcolithophorid,Coccolithophorid 15μm Holococcolithophorid,Coccolithophorid 5μm Holococcolithophorid,Coccolithophorid 8μm Holococcolithophorid,Coccolithophorid,Calcidiscus leptoporus,Umbilicosphaera hulburtiana,Umbilicosphaera,Umbilicosphaera sibogae,Coccolithus pelagicus,Braarudosphaera bigelowii,Anthosphaera,Calyptrosphaera,Discosphaera tubifera,Corisphaera,Helladosphaera,Emiliana huxleyi,Emiliania huxleyi,Gephyrocapsa,Gephyrocapsa oceanica,Gephyrocapsa ornata,Florisphaera profunda,Calciosolenia brasiliensis,Calciosolenia murrayi,Acanthoica aculeata,Acanthoica quattrospina,Algirosphaera robusta,Rhabdosphaera clavigera,Calciopappus caudatus,Calciopappus,Calciopappus rigidus,Caneosphaera molischii,Caneosphaera,Coronosphaera mediterranea,Coronosphaera,Michaelsarsia elegans,Ophiaster hydroideus,Ophiaster,Syracosphaera borealis,Syracosphaera,Syracosphaera sp,Syracosphaera pirus,Syracosphaera prolongata,Syracosphaera pulchra,Syracosphaera rotula,Helicosphaera carterii,Helicosphaera hyalina,Pontosphaera,Pontosphaera syracusana,Scyphosphaera apsteinii
-39.4045,-53.3096,7.0,25,4,1996,Sal2013,LM,0.0,0.0,0.0,0.0,80.0,0.0,0.0,4540.0,0.0,4620.0,400.0,0.0,240.0,240.0,0.0,0.0,80.0,0.0,1120.0,0.0,0.0,0.0,27230.0,45390.0,45390.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,200.0,40.0,0.0,0.0,160.0,0.0,80.0,0.0,80.0,0.0,0.0
-39.4045,-53.3096,50.0,25,4,1996,Sal2013,LM,0.0,0.0,0.0,160.0,0.0,0.0,0.0,80.0,0.0,80.0,360.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,39340.0,6050.0,6050.0,0.0,0.0,0.0,160.0,0.0,40.0,0.0,160.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,120.0,0.0,0.0,80.0,0.0,120.0,0.0,80.0,0.0,0.0
-36.0588,-49.8114,7.0,29,4,1996,Sal2013,LM,0.0,0.0,0.0,100.0,80.0,0.0,0.0,3780.0,0.0,3860.0,500.0,0.0,60.0,60.0,0.0,0.0,20.0,20.0,1200.0,0.0,0.0,0.0,11340.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,20.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,200.0,120.0,0.0,0.0,80.0,0.0,20.0,0.0,40.0,0.0,0.0
-36.0588,-49.8114,80.0,29,4,1996,Sal2013,LM,0.0,0.0,0.0,80.0,40.0,0.0,0.0,1510.0,0.0,1550.0,600.0000000000001,0.0,120.0,120.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,19670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,400.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,40.0,0.0,40.0,0.0,240.0,80.0,0.0,0.0,160.0,0.0,0.0,160.0,0.0,0.0,0.0
-33.3946,-46.6136,7.0,30,4,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,3030.0,0.0,0.0,440.0,440.0,0.0,0.0,80.0,0.0,760.0,0.0,0.0,0.0,10590.0,4540.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-33.3946,-46.6136,70.0,30,4,1996,Sal2013,LM,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,120.0,0.0,200.0,200.0,20.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,4540.0,10590.0,10590.0,0.0,0.0,40.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
-30.31,-43.4269,7.0,1,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,880.0,0.0,0.0,0.0,560.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,240.0,160.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.31,-43.4269,110.0,1,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
-27.6196,-40.7161,7.0,2,5,1996,Sal2013,LM,0.0,0.0,0.0,280.0,0.0,0.0,0.0,1510.0,0.0,1510.0,0.0,9060.0,9060.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,3020.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
-27.6196,-40.7161,80.0,2,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,60.0,750.0,750.0,0.0,0.0,0.0,720.0,0.0,80.0,0.0,0.0,0.0,6050.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,1510.0,0.0,40.0,20.0,0.0,0.0,20.0,0.0,160.0,0.0,0.0,0.0,0.0
-24.3494,-37.8635,7.0,3,5,1996,Sal2013,LM,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,1510.0,0.0,1510.0,0.0,4530.0,4530.0,0.0,0.0,0.0,0.0,80.0,680.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,40.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,40.0
-24.3494,-37.8635,100.0,3,5,1996,Sal2013,LM,0.0,0.0,0.0,480.0,0.0,0.0,0.0,3030.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,40.0,0.0,0.0,0.0,1510.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4540.0,0.0,80.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
-19.9084,-35.5309,7.0,4,5,1996,Sal2013,LM,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,1510.0,0.0,1510.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
-19.9084,-35.5309,80.0,4,5,1996,Sal2013,LM,0.0,0.0,0.0,240.0,160.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,12860.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,20.0,0.0,0.0,0.0,1510.0,0.0,0.0,750.0,0.0,0.0,20.0,0.0,750.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.1714,-33.3054,7.0,5,5,1996,Sal2013,LM,0.0,0.0,0.0,3200.0,40.0,0.0,0.0,80.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,880.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
-15.1714,-33.3054,150.0,5,5,1996,Sal2013,LM,0.0,0.0,0.0,280.0,0.0,0.0,0.0,3030.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.2464,-31.4648,7.0,6,5,1996,Sal2013,LM,0.0,0.0,0.0,3720.0,160.0,0.0,0.0,3030.0,0.0,3190.0,0.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,80.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.2464,-31.4648,70.0,6,5,1996,Sal2013,LM,0.0,0.0,0.0,1400.0,400.0,0.0,0.0,3030.0,0.0,3429.9999999999995,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,80.0,0.0,0.0,0.0,9080.0,1080.0,1080.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.2464,-31.4648,130.0,6,5,1996,Sal2013,LM,0.0,0.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,1510.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
-7.4763,-29.7628,7.0,7,5,1996,Sal2013,LM,0.0,0.0,0.0,1840.0,160.0,0.0,0.0,1510.0,0.0,1670.0,40.0,4540.0,4540.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0
-7.4763,-29.7628,30.0,7,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,1510.0,320.0,560.0,560.0,0.0,0.0,0.0,40.0,0.0,480.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,3030.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0
-7.4763,-29.7628,100.0,7,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1510.0,0.0,1910.0,80.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,160.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,120.0,80.0,0.0,0.0,40.0,0.0,0.0,640.0,0.0,0.0,0.0
-3.9165,-28.2124,7.0,8,5,1996,Sal2013,LM,0.0,0.0,0.0,1440.0,160.0,0.0,0.0,1510.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0
-3.9165,-28.2124,60.0,8,5,1996,Sal2013,LM,0.0,0.0,0.0,160.0,0.0,0.0,0.0,1510.0,0.0,2390.0,120.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,18160.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,40.0,0.0,80.0,0.0,0.0,0.0,4540.0,4540.0,0.0,0.0,80.0,0.0,80.0,0.0,120.0,80.0,0.0,0.0,40.0,0.0,40.0,3040.0,0.0,0.0,0.0
-0.1951,-26.3851,7.0,9,5,1996,Sal2013,LM,0.0,0.0,0.0,1280.0,40.0,0.0,0.0,3030.0,0.0,3070.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
-0.1951,-26.3851,40.0,9,5,1996,Sal2013,LM,0.0,0.0,0.0,2880.0,0.0,0.0,0.0,1510.0,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,160.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,120.0,40.0,0.0,0.0,80.0,0.0,0.0,1440.0,0.0,0.0,0.0
-0.1951,-26.3851,70.0,9,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,3070.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0
3.4015,-24.8052,7.0,10,5,1996,Sal2013,LM,0.0,0.0,0.0,320.0,180.0,0.0,0.0,750.0,0.0,929.9999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
3.4015,-24.8052,60.0,10,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5785,-22.9468,7.0,11,5,1996,Sal2013,LM,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4540.0,0.0,4540.0,20.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,320.0,0.0,0.0,0.0
7.5785,-22.9468,50.0,11,5,1996,Sal2013,LM,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,40.0,0.0,3030.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,960.0,0.0,0.0,0.0
11.7404,-21.0588,7.0,12,5,1996,Sal2013,LM,0.0,0.0,0.0,1560.0,240.0,0.0,0.0,10590.0,0.0,10830.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,6050.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,40.0,680.0,0.0,0.0,0.0
11.7404,-21.0588,40.0,12,5,1996,Sal2013,LM,0.0,0.0,0.0,80.0,360.0,0.0,0.0,13620.0,0.0,13979.999999999998,399.99999999999994,0.0,40.0,40.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,116500.0,5100.0,560.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3030.0,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,40.0,1080.0,0.0,0.0,0.0
21.7646,-21.4735,7.0,14,5,1996,Sal2013,LM,0.0,0.0,0.0,360.0,0.0,0.0,0.0,6050.0,0.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.7646,-21.4735,70.0,14,5,1996,Sal2013,LM,0.0,0.0,0.0,840.0,120.0,0.0,0.0,1510.0,0.0,1630.0,200.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,120.0,0.0,0.0,0.0,0.0,1510.0,1510.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0
26.5409,-21.7865,7.0,15,5,1996,Sal2013,LM,0.0,0.0,0.0,120.0,320.0,0.0,0.0,6050.0,0.0,6370.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,6050.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5409,-21.7865,90.0,15,5,1996,Sal2013,LM,0.0,0.0,0.0,280.0,0.0,0.0,0.0,1510.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,3030.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
30.9106,-21.2587,7.0,16,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7560.0,0.0,7600.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,200.0,0.0,0.0,0.0,4540.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
30.9106,-21.2587,80.0,16,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9080.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,20.0,0.0,0.0,0.0,0.0,31020.0,80.0,80.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.0,0.0,0.0,20.0,0.0,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.6675,-20.4248,7.0,17,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,40.0,0.0,0.0,4539.0,0.0,4579.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,16643.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.6675,-20.4248,60.0,17,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.8961,-19.9964,7.0,18,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,120.0,0.0,0.0,3030.0,0.0,3150.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3070.0,3030.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
39.8961,-19.9964,40.0,18,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,1510.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59760.0,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.1269,-20.0239,7.0,19,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78680.0,0.0,78680.0,2720.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,80.0,0.0,0.0,0.0,0.0
44.1269,-20.0239,50.0,19,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,69600.0,0.0,200.0,40.0,0.0,0.0,160.0,0.0,40.0,0.0,0.0,0.0,0.0
46.4879,-14.062,7.0,20,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13620.0,0.0,13620.0,280.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7560.0,0.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.4879,-14.062,20.0,20,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,750.0,300.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162650.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0
48.7466,-8.0992,7.0,21,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95320.0,4540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.7466,-8.0992,30.0,21,5,1996,Sal2013,LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.3563,-18.184,7.0,24,9,1996,Sal2013,LM,0.0,0.0,0.0,0.0,9078.0,0.0,0.0,13617.0,0.0,22695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284444.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,7565.0,0.0,7565.0,7565.0,0.0,0.0,0.0,0.0,7565.0,0.0,520.0,200.0,0.0,0.0,320.0,0.0,40.0,0.0,0.0,0.0,0.0
47.3563,-18.184,40.0,24,9,1996,Sal2013,LM,0.0,0.0,0.0,0.0,160.0,0.0,0.0,3026.0,0.0,3186.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,0.0,0.0,0.0,3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7565.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.903,-19.992,7.0,25,9,1996,Sal2013,LM,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7565.0,0.0,7605.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16643.0,7565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
