,Latitude,Longitude,Depth,Month,Year,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Acanthoica quattrospina HOL,Algirosphaera robusta,Alisphaera capulata,Alisphaera extenta,Alisphaera gaudii,Alisphaera gaudii POL,Alisphaera pinnigera,Alisphaera unicornis,Alisphaera unicornis POL,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrolithina divergens,Calyptrolithina multipora,Calyptrosphaera heimdaliae,Calyptrosphaera sphaeroidea HOL,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera tyrrheniensis,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Formonsella pyramidosa,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Gliscolithus amitakareniae,Hayaster perplexus,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri,Helicosphaera hyalina,Helicosphaera pavimentum,Helicosphaera pavimentum HOL,Helicosphaera wallichii,Helladosphaera cornifera,Helladosphaera pienaarii,Homozygosphaera spinosa,Homozygosphaera triarcha,Michaelsarsia adriaticus,Michaelsarsia elegans,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Palusphaera vandelii,Pappomonas sp. type 3,Pappomonas sp. type 5,Papposphaera lepida,Picarola margalefii,Pontosphaera syracusana,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Scyphosphaera apsteinii,Sphaerocalyptra adenensis,Sphaerocalyptra quadridentata,Syracosphaera ampliora,Syracosphaera anthos,Syracosphaera anthos HOL,Syracosphaera arethusae,Syracosphaera arethusae HOL,Syracosphaera aurisinae,Syracosphaera aurisinae HOL,Syracosphaera bannockii,Syracosphaera bannockii HOL,Syracosphaera borealis,Syracosphaera corolla,Syracosphaera dilatata,Syracosphaera epigrosa,Syracosphaera exigua,Syracosphaera gaarderae,Syracosphaera gaarderae HOL,Syracosphaera halldalii,Syracosphaera hastata,Syracosphaera histrica,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera magnaghii HOL,Syracosphaera marginiporata,Syracosphaera mediterranea,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii,Syracosphaera molischii HOL,Syracosphaera nana HOL,Syracosphaera neapolitana,Syracosphaera nodosa,Syracosphaera noroitica,Syracosphaera orbiculus,Syracosphaera ossa,Syracosphaera periperforata HOL,Syracosphaera prolongata,Syracosphaera protrudens,Syracosphaera pulchra,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera reniformis,Syracosphaera rotula,Syracosphaera squamosa,Syracosphaera strigilis,Syracosphaera strigilis HOL,Syracosphaera tumularis,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Wigwamma antarctica,Zygosphaera amoena,Zygosphaera marsilii
568,-29.5,92.5,40,6,2011,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
569,-29.5,92.5,120,6,2011,,,,,,,,,,,,,,,,10.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,50.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,
570,-29.5,96.5,0,7,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
571,-29.5,96.5,50,7,2011,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,20.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
572,-29.5,96.5,120,7,2011,,,,,,,,,,,,,,,,130.0,50.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,100.0,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,
573,-29.5,112.5,20,2,1996,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826.0,2922.0,,,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.0,6648.0,,,146.0,,,,
574,-29.5,112.5,40,2,1996,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.0,4392.0,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868.0,8335.0,,,269.0,,,,
575,-29.5,112.5,75,2,1996,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,3097.0,,,1742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,1355.0,,,,,,,
576,-29.5,112.5,120,2,1996,,,,,562.0,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,62.0,4375.0,4062.0,,1312.0,,62.0,,,312.0,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,62.0,,,,
577,-29.5,113.5,25,2,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,3527.0,,,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.0,2995.0,,,290.0,,,,
578,-29.5,113.5,40,2,1996,66.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,5573.0,,,995.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,3981.0,,,66.0,,,,
579,-29.5,113.5,75,2,1996,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,688.0,3543.0,,,4125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,1111.0,,,,,,,
580,-29.5,113.5,120,2,1996,,,,,2258.0,,,,,,,,,,,,,347.0,,,,,,,,,,,,,,,,4343.0,24840.0,,2432.0,,695.0,,,,,,,,,,,,,,,,,,174.0,,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,174.0,,,,,,,
581,-29.5,113.5,200,2,1996,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,551.0,2563.0,,64.0,,339.0,,,212.0,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,
582,-28.5,-14.5,0,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,
583,-28.5,-14.5,45,1,2011,,,,,,,,,,,,,,,,30.0,,20.0,,,,,,,,,30.0,,,,,,90.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,30.0,,,,,,,,,,,,,,,,,,
584,-28.5,-14.5,150,1,2011,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,10.0,,,,50.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,30.0,,,,,,
585,-28.5,-11.5,0,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,160.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
586,-28.5,-11.5,45,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,-28.5,-11.5,135,1,2011,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,
588,-28.5,-7.5,5,3,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,2336.0,,,,,,,,
589,-28.5,-7.5,5,8,1994,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,8520.0,,,,321.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,7281.0,2344.0,,,795.0,748.0,,,
590,-28.5,-7.5,20,3,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,,,,,,,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,,,,,,,,,,17476.0,,,,,,,,
591,-28.5,-7.5,20,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0,,,,,,,,,,1837.0,766.0,,,,,,,
592,-28.5,-7.5,40,3,1996,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,693.0,1885.0,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,,,,,,,1386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,159.0,,,,,,,,,,24468.0,832.0,,,,,,,
593,-28.5,-7.5,50,3,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,,,,,,,,,,,171.0,,,,,,,
594,-28.5,-7.5,50,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,486.0,,,,
595,-28.5,-7.5,90,8,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.0,1445.0,,,,,,,
596,-28.5,-7.5,100,3,1996,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,70.0,,,,,,3525.0,4386.0,,,2490.0,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,,,,,,2385.0,1163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,268.0,,,,,,,,,,11779.0,34900.0,,,1256.0,,,,
597,-28.5,-7.5,110,8,1994,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,,,606.0,,,10875.0,3045.0,,,,,,,,,1364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,,,,,,,,,,4606.0,3515.0,,,606.0,606.0,,,
598,-28.5,-4.5,15,11,2005,,,640.0,,,130.0,,,,,,,130.0,,,,130.0,,,,,130.0,,,,,,,,,,,1670.0,2950.0,,,510.0,,,260.0,,,,,,,,,,,,130.0,640.0,510.0,,,,,,,,,,,,,,,260.0,380.0,,,,,,,,130.0,,,,1280.0,,,,,,,,,,130.0,,130.0,,,,,,,130.0,,,,640.0,,380.0,,510.0,,,640.0,130.0,,,,130.0,,,,,,,2180.0,,,130.0,,,,
599,-28.5,14.5,20,2,1993,,,,,1900.0,,,,,,,,235.0,,,,4025.0,,,,,,,,,,,,,,,,,50010.0,,,41615.0,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,13980.0,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,220.0,,,,,20.0,,,
600,-28.5,14.5,40,2,1993,,,,,1600.0,,,,,,,,,,,,3490.0,,,,,,,,,,,,,,,,1610.0,48220.0,,,20990.0,200.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,11075.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,,,300.0,,,,100.0,,,,
601,-28.5,14.5,100,2,1993,,,,,1400.0,,,,,,,,7585.0,,,,115.0,,,,,,,,,,,,,,,,,47810.0,12715.0,,,300.0,210.0,,,,,,,,,,,,,,,,,,100.0,,,385.0,,,,,,,,,,30.0,,,,,,,,,200.0,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,,,890.0,995.0,,,200.0,180.0,,,
602,-28.5,66.5,0,2,2011,,,10.0,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,10.0,,,,,,,,
603,-28.5,66.5,40,2,2011,,,10.0,,10.0,,,,,,,,450.0,,,20.0,10.0,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,20.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,80.0,,,,,,,,,,548.0,,,,,,,,
604,-28.5,66.5,110,2,2011,,,,,100.0,,,,,,,,60.0,,,30.0,30.0,,,,,,,,,,50.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,10.0,,,,480.0,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,200.0,,,20.0,,,
605,-28.5,112.5,15,2,1996,70.0,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,561.0,7640.0,,,2103.0,,1121.0,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.0,210.0,,,,,,,
606,-28.5,112.5,55,2,1996,,,,,1245.0,,,,,,,,,,,,,498.0,,,,,,,,,,,,,,,,19412.0,8710.0,,3982.0,,15928.0,,,,,,,,,,,,,,,,,,249.0,,1742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.0,,,,,,,,,
607,-28.5,112.5,170,2,1996,13.0,,,,227.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,735.0,989.0,,107.0,,187.0,,,40.0,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,
608,-28.5,112.5,200,2,1996,,,,,194.0,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,641.0,1030.0,,46.0,,92.0,,,34.0,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,-28.5,113.5,60,2,1996,,,,,62.0,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,,62.0,6969.0,555.0,,3022.0,,2837.0,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,-28.5,113.5,85,2,1996,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.0,3494.0,,76.0,,2887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,-27.5,-77.5,5,7,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,-27.5,-40.5,0,10,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,84.728,,,,,,0.01,,0.01,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,,,
613,-27.5,-40.5,5,5,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,6.04,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,,,,
614,-27.5,-40.5,5,10,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,
615,-27.5,-40.5,80,5,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,12.1,,,,,0.02,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,
616,-27.5,-40.5,80,10,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,
617,-27.5,-18.5,0,1,2011,,,10.0,,,,,,,,,,40.0,,,,,,,,,,,,,,10.0,,,,,,480.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,10.0,,,,,,,,
618,-27.5,-18.5,40,1,2011,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,10.0,,,,,,80.0,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,70.0,,10.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,20.0,,,,,,,,
619,-27.5,-18.5,120,1,2011,,,,,,,,,,,,,60.0,,,20.0,90.0,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,40.0,,,300.0,,,
620,-27.5,63.5,0,2,2011,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,1918.0,,,,,,,,
621,-27.5,63.5,45,2,2011,,,10.0,,,,,,,,,,370.0,,,,10.0,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,685.0,,,,,,,,
622,-27.5,63.5,110,2,2011,,,10.0,,180.0,,,,,,,,30.0,,,20.0,330.0,30.0,,,,,,,,,10.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,20.0,,,,580.0,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,40.0,,,,,,,,,,10.0,,50.0,,,10.0,,,
623,-27.5,111.5,15,2,1996,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.0,1054.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0,176.0,,,88.0,,,,
624,-27.5,111.5,50,2,1996,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.0,4060.0,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,2890.0,,,206.0,,,,
625,-27.5,111.5,140,2,1996,,,,,2160.0,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,2280.0,18960.0,,,,,,,840.0,,,,,,,,,,,,,,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,
626,-27.5,111.5,200,2,1996,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,721.0,750.0,,14.0,,43.0,,,390.0,,,,,,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,
627,-26.5,-39.5,5,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,7.565,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,-26.5,-39.5,5,10,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,18.156,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,-26.5,-39.5,80,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,
630,-26.5,-39.5,95,10,1996,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,33.286,,,,,0.04,,,0.04,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,
631,-26.5,-24.5,0,1,2011,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
632,-26.5,-24.5,50,1,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,30.0,,,,,,,,
633,-26.5,-24.5,140,1,2011,,,10.0,,20.0,,,,,,,,,,,,30.0,10.0,,,,,,,,,10.0,,,,,,30.0,,,,,,,,,,,,,,,10.0,,,,,,,,,30.0,20.0,,,,660.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,10.0,,,
634,-26.5,-21.5,0,1,2011,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,
635,-26.5,-21.5,40,1,2011,,,,,,,,,,,,,20.0,,,10.0,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,40.0,,10.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,10.0,,,,,,,,
636,-26.5,-21.5,125,1,2011,,,,,30.0,,,,,,,,,,,30.0,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,20.0,,,70.0,,,
637,-26.5,13.5,5,5,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.824,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
